INFO:0:train:(22228.404296875, tensor(4.3070))
INFO:7459:test:(6653.3408203125, tensor(1.7758))
INFO:7460:train:(2028.635009765625, tensor(0.6446))
INFO:7460:test:(6678.98291015625, tensor(1.7802))
INFO:7461:train:(2012.5350341796875, tensor(0.6410))
INFO:7461:test:(6720.3154296875, tensor(1.7911))
INFO:7462:train:(2018.329345703125, tensor(0.6373))
INFO:7462:test:(6732.55517578125, tensor(1.7944))
INFO:7463:train:(1995.78173828125, tensor(0.6356))
INFO:7463:test:(6717.80517578125, tensor(1.7934))
INFO:7464:train:(2007.424072265625, tensor(0.6355))
INFO:7464:test:(6672.3125, tensor(1.7859))
INFO:7465:train:(1979.8773193359375, tensor(0.6327))
INFO:7465:test:(6671.3359375, tensor(1.7922))
INFO:7466:train:(2002.304443359375, tensor(0.6312))
INFO:7466:test:(6578.29443359375, tensor(1.7709))
INFO:7467:train:(1986.5133056640625, tensor(0.6287))
INFO:7467:test:(6519.1474609375, tensor(1.7422))
INFO:7468:train:(1963.387939453125, tensor(0.6289))
INFO:7468:test:(6523.83203125, tensor(1.7429))
INFO:7469:train:(1967.7396240234375, tensor(0.6284))
INFO:7469:test:(6571.2607421875, tensor(1.7777))
INFO:7470:train:(1957.0352783203125, tensor(0.6236))
INFO:7470:test:(6619.3525390625, tensor(1.7916))
INFO:7471:train:(1949.4737548828125, tensor(0.6220))
INFO:7471:test:(6593.94189453125, tensor(1.7739))
INFO:7472:train:(1933.8372802734375, tensor(0.6219))
INFO:7472:test:(6594.841796875, tensor(1.7776))
INFO:7473:train:(1933.1907958984375, tensor(0.6210))
INFO:7473:test:(6637.11962890625, tensor(1.7965))
INFO:7474:train:(1929.1800537109375, tensor(0.6178))
INFO:7474:test:(6544.8154296875, tensor(1.7641))
INFO:7475:train:(1919.586669921875, tensor(0.6181))
INFO:7475:test:(6516.3095703125, tensor(1.7510))
INFO:7476:train:(1922.083740234375, tensor(0.6177))
INFO:7476:test:(6654.43994140625, tensor(1.7942))
INFO:7477:train:(1903.7843017578125, tensor(0.6142))
INFO:7477:test:(6704.81787109375, tensor(1.8109))
INFO:7478:train:(1911.899658203125, tensor(0.6137))
INFO:7478:test:(6623.9736328125, tensor(1.7940))
INFO:7479:train:(1906.4228515625, tensor(0.6147))
INFO:7479:test:(6703.31982421875, tensor(1.8164))
INFO:7480:train:(1963.1552734375, tensor(0.6286))
INFO:7480:test:(6536.626953125, tensor(1.7772))
INFO:7481:train:(2024.53662109375, tensor(0.6467))
INFO:7481:test:(6485.125, tensor(1.7631))
INFO:7482:train:(1986.78173828125, tensor(0.6361))
INFO:7482:test:(6631.3310546875, tensor(1.8002))
INFO:7483:train:(1973.47119140625, tensor(0.6323))
INFO:7483:test:(6777.1826171875, tensor(1.8358))
INFO:7484:train:(1973.091552734375, tensor(0.6286))
INFO:7484:test:(6738.1640625, tensor(1.8253))
INFO:7485:train:(1939.067626953125, tensor(0.6220))
INFO:7485:test:(6597.2392578125, tensor(1.7591))
INFO:7486:train:(1938.956298828125, tensor(0.6211))
INFO:7486:test:(6553.99462890625, tensor(1.7444))
INFO:7487:train:(1953.1002197265625, tensor(0.6254))
INFO:7487:test:(6714.11328125, tensor(1.8100))
INFO:7488:train:(1924.03857421875, tensor(0.6167))
INFO:7488:test:(6810.810546875, tensor(1.8365))
INFO:7489:train:(1921.82568359375, tensor(0.6155))
INFO:7489:test:(6814.77197265625, tensor(1.8423))
INFO:7490:train:(1914.852783203125, tensor(0.6140))
INFO:7490:test:(6753.2490234375, tensor(1.8325))
INFO:7491:train:(1918.017822265625, tensor(0.6115))
INFO:7491:test:(6693.6005859375, tensor(1.8127))
INFO:7492:train:(1898.08984375, tensor(0.6090))
INFO:7492:test:(6646.68505859375, tensor(1.7944))
INFO:7493:train:(1889.2130126953125, tensor(0.6067))
INFO:7493:test:(6657.45263671875, tensor(1.8044))
INFO:7494:train:(1880.391845703125, tensor(0.6078))
INFO:7494:test:(6645.26611328125, tensor(1.8101))
INFO:7495:train:(1872.4454345703125, tensor(0.6036))
INFO:7495:test:(6665.6787109375, tensor(1.8137))
INFO:7496:train:(1862.4703369140625, tensor(0.6048))
INFO:7496:test:(6667.93701171875, tensor(1.8109))
INFO:7497:train:(1861.7021484375, tensor(0.6039))
INFO:7497:test:(6597.43359375, tensor(1.7980))
INFO:7498:train:(1850.8197021484375, tensor(0.5990))
INFO:7498:test:(6582.64599609375, tensor(1.7918))
INFO:7499:train:(1841.6802978515625, tensor(0.5964))
INFO:7499:test:(6606.39501953125, tensor(1.7939))
INFO:7500:train:(1841.4156494140625, tensor(0.5970))
INFO:7500:test:(6669.7109375, tensor(1.8135))
INFO:7501:train:(1834.4437255859375, tensor(0.5951))
INFO:7501:test:(6645.201171875, tensor(1.8078))
INFO:7502:train:(1835.6129150390625, tensor(0.5935))
INFO:7502:test:(6601.5322265625, tensor(1.7923))
INFO:7503:train:(1825.1065673828125, tensor(0.5921))
INFO:7503:test:(6586.56298828125, tensor(1.7886))
INFO:7504:train:(1814.946533203125, tensor(0.5903))
INFO:7504:test:(6618.1142578125, tensor(1.7969))
INFO:7505:train:(1849.3431396484375, tensor(0.5970))
INFO:7505:test:(6611.41552734375, tensor(1.7938))
INFO:7506:train:(1833.73681640625, tensor(0.5955))
INFO:7506:test:(6638.37744140625, tensor(1.7999))
INFO:7507:train:(1844.96923828125, tensor(0.5963))
INFO:7507:test:(6480.162109375, tensor(1.7637))
INFO:7508:train:(1885.164306640625, tensor(0.6126))
INFO:7508:test:(6392.80859375, tensor(1.7460))
INFO:7509:train:(1961.49267578125, tensor(0.6329))
INFO:7509:test:(6345.7421875, tensor(1.7223))
INFO:7510:train:(1922.1746826171875, tensor(0.6237))
INFO:7510:test:(6402.1328125, tensor(1.7338))
INFO:7511:train:(1903.6683349609375, tensor(0.6192))
INFO:7511:test:(6456.64208984375, tensor(1.7455))
INFO:7512:train:(1877.146728515625, tensor(0.6082))
INFO:7512:test:(6532.87158203125, tensor(1.7655))
INFO:7513:train:(1852.10546875, tensor(0.5981))
INFO:7513:test:(6617.8955078125, tensor(1.7885))
INFO:7514:train:(1841.5550537109375, tensor(0.5934))
INFO:7514:test:(6606.38818359375, tensor(1.7890))
INFO:7515:train:(1853.5123291015625, tensor(0.5938))
INFO:7515:test:(6590.080078125, tensor(1.7833))
INFO:7516:train:(1870.0921630859375, tensor(0.5981))
INFO:7516:test:(6545.33349609375, tensor(1.7759))
INFO:7517:train:(1910.2989501953125, tensor(0.6128))
INFO:7517:test:(6507.1015625, tensor(1.7630))
INFO:7518:train:(1887.2760009765625, tensor(0.6083))
INFO:7518:test:(6488.6201171875, tensor(1.7557))
INFO:7519:train:(1891.388427734375, tensor(0.6100))
INFO:7519:test:(6369.54638671875, tensor(1.7158))
INFO:7520:train:(1873.290283203125, tensor(0.6076))
INFO:7520:test:(6304.94921875, tensor(1.6859))
INFO:7521:train:(1895.6900634765625, tensor(0.6170))
INFO:7521:test:(6483.29052734375, tensor(1.7310))
INFO:7522:train:(1893.581298828125, tensor(0.6149))
INFO:7522:test:(6380.787109375, tensor(1.7066))
INFO:7523:train:(1867.689697265625, tensor(0.6043))
INFO:7523:test:(6692.81591796875, tensor(1.7980))
INFO:7524:train:(1833.66845703125, tensor(0.5962))
INFO:7524:test:(6453.03076171875, tensor(1.7261))
INFO:7525:train:(1835.755126953125, tensor(0.5948))
INFO:7525:test:(6431.693359375, tensor(1.7209))
INFO:7526:train:(1816.7412109375, tensor(0.5909))
INFO:7526:test:(6376.8447265625, tensor(1.7018))
INFO:7527:train:(1844.1748046875, tensor(0.5955))
INFO:7527:test:(6407.3798828125, tensor(1.7211))
INFO:7528:train:(1884.429931640625, tensor(0.6060))
INFO:7528:test:(6521.57470703125, tensor(1.7691))
INFO:7529:train:(1923.729248046875, tensor(0.6145))
INFO:7529:test:(6937.97607421875, tensor(1.8920))
INFO:7530:train:(1939.8038330078125, tensor(0.6140))
INFO:7530:test:(7140.197265625, tensor(1.9436))
INFO:7531:train:(2052.54931640625, tensor(0.6449))
INFO:7531:test:(7177.41455078125, tensor(1.9585))
INFO:7532:train:(2061.92724609375, tensor(0.6526))
INFO:7532:test:(6999.8662109375, tensor(1.8876))
INFO:7533:train:(2039.5447998046875, tensor(0.6481))
INFO:7533:test:(6928.2666015625, tensor(1.8575))
INFO:7534:train:(2020.7781982421875, tensor(0.6429))
INFO:7534:test:(6933.91357421875, tensor(1.8695))
INFO:7535:train:(1983.2755126953125, tensor(0.6313))
INFO:7535:test:(6871.2294921875, tensor(1.8474))
INFO:7536:train:(1920.4627685546875, tensor(0.6103))
INFO:7536:test:(6817.384765625, tensor(1.8368))
INFO:7537:train:(1918.1011962890625, tensor(0.6076))
INFO:7537:test:(6832.494140625, tensor(1.8520))
INFO:7538:train:(1939.697998046875, tensor(0.6141))
INFO:7538:test:(6241.802734375, tensor(1.6926))
INFO:7539:train:(1987.3411865234375, tensor(0.6278))
INFO:7539:test:(6541.72265625, tensor(1.7864))
INFO:7540:train:(2344.80126953125, tensor(0.7630))
INFO:7540:test:(6187.56396484375, tensor(1.6684))
INFO:7541:train:(2077.902587890625, tensor(0.6530))
INFO:7541:test:(6667.1884765625, tensor(1.8294))
INFO:7542:train:(2096.83642578125, tensor(0.6588))
INFO:7542:test:(7072.5048828125, tensor(1.9419))
INFO:7543:train:(2057.096923828125, tensor(0.6474))
INFO:7543:test:(7400.94384765625, tensor(2.0040))
INFO:7544:train:(2188.718994140625, tensor(0.6738))
INFO:7544:test:(7351.37451171875, tensor(1.9800))
INFO:7545:train:(2073.449951171875, tensor(0.6421))
INFO:7545:test:(7289.43603515625, tensor(1.9616))
INFO:7546:train:(2074.7890625, tensor(0.6537))
INFO:7546:test:(6508.93798828125, tensor(1.7232))
INFO:7547:train:(2059.952392578125, tensor(0.6494))
INFO:7547:test:(6975.4296875, tensor(1.8446))
INFO:7548:train:(2004.1719970703125, tensor(0.6327))
INFO:7548:test:(7290.16845703125, tensor(1.9134))
INFO:7549:train:(1984.0667724609375, tensor(0.6250))
INFO:7549:test:(7364.9921875, tensor(1.9238))
INFO:7550:train:(1986.1837158203125, tensor(0.6238))
INFO:7550:test:(7320.3388671875, tensor(1.8989))
INFO:7551:train:(1967.912353515625, tensor(0.6177))
INFO:7551:test:(7029.73876953125, tensor(1.8252))
INFO:7552:train:(1957.806640625, tensor(0.6155))
INFO:7552:test:(6779.02587890625, tensor(1.7697))
INFO:7553:train:(1923.927490234375, tensor(0.6092))
INFO:7553:test:(6553.46337890625, tensor(1.7023))
INFO:7554:train:(1902.2171630859375, tensor(0.6040))
INFO:7554:test:(6652.900390625, tensor(1.7365))
INFO:7555:train:(1881.874755859375, tensor(0.6002))
INFO:7555:test:(6649.71728515625, tensor(1.7573))
INFO:7556:train:(1875.1944580078125, tensor(0.6002))
INFO:7556:test:(6553.951171875, tensor(1.7361))
INFO:7557:train:(1864.573974609375, tensor(0.5987))
INFO:7557:test:(6306.57275390625, tensor(1.6583))
INFO:7558:train:(1841.7060546875, tensor(0.5923))
INFO:7558:test:(6346.74267578125, tensor(1.6677))
INFO:7559:train:(1824.8287353515625, tensor(0.5896))
INFO:7559:test:(6308.67138671875, tensor(1.6533))
INFO:7560:train:(1807.1612548828125, tensor(0.5861))
INFO:7560:test:(6294.1787109375, tensor(1.6465))
INFO:7561:train:(1790.5928955078125, tensor(0.5818))
INFO:7561:test:(6279.2724609375, tensor(1.6395))
INFO:7562:train:(1787.7109375, tensor(0.5791))
INFO:7562:test:(6278.39306640625, tensor(1.6501))
INFO:7563:train:(1777.6636962890625, tensor(0.5778))
INFO:7563:test:(6368.65283203125, tensor(1.6723))
INFO:7564:train:(1773.2288818359375, tensor(0.5760))
INFO:7564:test:(6315.84814453125, tensor(1.6575))
INFO:7565:train:(1765.4949951171875, tensor(0.5730))
INFO:7565:test:(6183.91796875, tensor(1.6162))
INFO:7566:train:(1752.85009765625, tensor(0.5679))
INFO:7566:test:(6188.44775390625, tensor(1.6233))
INFO:7567:train:(1742.7093505859375, tensor(0.5653))
INFO:7567:test:(6101.0732421875, tensor(1.5944))
INFO:7568:train:(1750.7890625, tensor(0.5683))
INFO:7568:test:(6230.92724609375, tensor(1.6298))
INFO:7569:train:(1860.230712890625, tensor(0.6053))
INFO:7569:test:(6067.25634765625, tensor(1.5882))
INFO:7570:train:(1760.96435546875, tensor(0.5716))
INFO:7570:test:(6386.412109375, tensor(1.6782))
INFO:7571:train:(1772.463623046875, tensor(0.5777))
INFO:7571:test:(6434.5390625, tensor(1.6825))
INFO:7572:train:(1754.48486328125, tensor(0.5696))
INFO:7572:test:(6244.92578125, tensor(1.6259))
INFO:7573:train:(1739.5670166015625, tensor(0.5624))
INFO:7573:test:(6375.978515625, tensor(1.6492))
INFO:7574:train:(1725.12548828125, tensor(0.5612))
INFO:7574:test:(6339.16650390625, tensor(1.6436))
INFO:7575:train:(1737.0126953125, tensor(0.5623))
INFO:7575:test:(6220.140625, tensor(1.6244))
INFO:7576:train:(1710.0887451171875, tensor(0.5573))
INFO:7576:test:(6203.560546875, tensor(1.6149))
INFO:7577:train:(1706.7738037109375, tensor(0.5520))
INFO:7577:test:(6146.5224609375, tensor(1.5978))
INFO:7578:train:(1701.2420654296875, tensor(0.5541))
INFO:7578:test:(6178.7470703125, tensor(1.6019))
INFO:7579:train:(1709.7427978515625, tensor(0.5549))
INFO:7579:test:(6191.7861328125, tensor(1.6068))
INFO:7580:train:(1689.716552734375, tensor(0.5492))
INFO:7580:test:(6240.26806640625, tensor(1.6199))
INFO:7581:train:(1691.177734375, tensor(0.5467))
INFO:7581:test:(6354.34619140625, tensor(1.6472))
INFO:7582:train:(1726.9522705078125, tensor(0.5568))
INFO:7582:test:(6450.5322265625, tensor(1.6720))
INFO:7583:train:(1722.1131591796875, tensor(0.5569))
INFO:7583:test:(6502.86328125, tensor(1.6887))
INFO:7584:train:(1676.9815673828125, tensor(0.5471))
INFO:7584:test:(6699.19091796875, tensor(1.7515))
INFO:7585:train:(1699.5633544921875, tensor(0.5521))
INFO:7585:test:(6217.16845703125, tensor(1.6177))
INFO:7586:train:(1689.6455078125, tensor(0.5515))
INFO:7586:test:(6211.38720703125, tensor(1.6110))
INFO:7587:train:(1674.2320556640625, tensor(0.5461))
INFO:7587:test:(6492.51318359375, tensor(1.6882))
INFO:7588:train:(1671.0206298828125, tensor(0.5441))
INFO:7588:test:(6677.81884765625, tensor(1.7409))
INFO:7589:train:(1665.7364501953125, tensor(0.5392))
INFO:7589:test:(6391.07373046875, tensor(1.6572))
INFO:7590:train:(1643.8642578125, tensor(0.5375))
INFO:7590:test:(6344.3681640625, tensor(1.6435))
INFO:7591:train:(1648.9371337890625, tensor(0.5391))
INFO:7591:test:(6501.87890625, tensor(1.6837))
INFO:7592:train:(1648.7933349609375, tensor(0.5373))
INFO:7592:test:(6653.09619140625, tensor(1.7170))
INFO:7593:train:(1636.0411376953125, tensor(0.5348))
INFO:7593:test:(6786.88037109375, tensor(1.7590))
INFO:7594:train:(1634.7530517578125, tensor(0.5336))
INFO:7594:test:(6744.58056640625, tensor(1.7492))
INFO:7595:train:(1616.1318359375, tensor(0.5287))
INFO:7595:test:(6764.6533203125, tensor(1.7499))
INFO:7596:train:(1645.989013671875, tensor(0.5322))
INFO:7596:test:(6770.6396484375, tensor(1.7469))
INFO:7597:train:(1628.4268798828125, tensor(0.5330))
INFO:7597:test:(6633.52099609375, tensor(1.7144))
INFO:7598:train:(1622.566650390625, tensor(0.5306))
INFO:7598:test:(6801.091796875, tensor(1.7515))
INFO:7599:train:(1627.2100830078125, tensor(0.5317))
INFO:7599:test:(6801.173828125, tensor(1.7502))
INFO:7600:train:(1605.8270263671875, tensor(0.5263))
INFO:7600:test:(6757.30517578125, tensor(1.7424))
INFO:7601:train:(1611.5234375, tensor(0.5259))
INFO:7601:test:(6780.5361328125, tensor(1.7469))
INFO:7602:train:(1601.768798828125, tensor(0.5234))
INFO:7602:test:(6530.14501953125, tensor(1.6916))
INFO:7603:train:(1595.695556640625, tensor(0.5213))
INFO:7603:test:(6471.35205078125, tensor(1.6789))
INFO:7604:train:(1599.44287109375, tensor(0.5232))
INFO:7604:test:(6582.52587890625, tensor(1.7177))
INFO:7605:train:(1589.49755859375, tensor(0.5211))
INFO:7605:test:(6671.8876953125, tensor(1.7347))
INFO:7606:train:(1586.452880859375, tensor(0.5173))
INFO:7606:test:(6626.4775390625, tensor(1.7254))
INFO:7607:train:(1593.084228515625, tensor(0.5225))
INFO:7607:test:(6647.6298828125, tensor(1.7291))
INFO:7608:train:(1574.2584228515625, tensor(0.5174))
INFO:7608:test:(6638.0927734375, tensor(1.7125))
INFO:7609:train:(1591.53564453125, tensor(0.5213))
INFO:7609:test:(6802.13720703125, tensor(1.7535))
INFO:7610:train:(1585.6978759765625, tensor(0.5217))
INFO:7610:test:(7026.2216796875, tensor(1.8188))
INFO:7611:train:(1578.7005615234375, tensor(0.5179))
INFO:7611:test:(7170.03662109375, tensor(1.8554))
INFO:7612:train:(1563.06103515625, tensor(0.5158))
INFO:7612:test:(6837.89013671875, tensor(1.7651))
INFO:7613:train:(1581.2593994140625, tensor(0.5159))
INFO:7613:test:(6805.87255859375, tensor(1.7519))
INFO:7614:train:(1570.4188232421875, tensor(0.5161))
INFO:7614:test:(6693.462890625, tensor(1.7238))
INFO:7615:train:(1568.8765869140625, tensor(0.5169))
INFO:7615:test:(6693.6630859375, tensor(1.7240))
INFO:7616:train:(1569.7171630859375, tensor(0.5169))
INFO:7616:test:(7038.8115234375, tensor(1.8159))
INFO:7617:train:(1553.4761962890625, tensor(0.5111))
INFO:7617:test:(6550.17919921875, tensor(1.6929))
INFO:7618:train:(1560.35693359375, tensor(0.5116))
INFO:7618:test:(6529.94482421875, tensor(1.6886))
INFO:7619:train:(1566.035400390625, tensor(0.5146))
INFO:7619:test:(6689.0712890625, tensor(1.7278))
INFO:7620:train:(1542.0738525390625, tensor(0.5073))
INFO:7620:test:(6809.57470703125, tensor(1.7605))
INFO:7621:train:(1542.4693603515625, tensor(0.5082))
INFO:7621:test:(7198.294921875, tensor(1.8685))
INFO:7622:train:(1544.131103515625, tensor(0.5083))
INFO:7622:test:(7216.34423828125, tensor(1.8678))
INFO:7623:train:(1551.986328125, tensor(0.5081))
INFO:7623:test:(6544.7451171875, tensor(1.6863))
INFO:7624:train:(1581.0289306640625, tensor(0.5199))
INFO:7624:test:(6393.15087890625, tensor(1.6594))
INFO:7625:train:(1583.8072509765625, tensor(0.5196))
INFO:7625:test:(6506.474609375, tensor(1.6811))
INFO:7626:train:(1595.245361328125, tensor(0.5178))
INFO:7626:test:(6742.85791015625, tensor(1.7350))
INFO:7627:train:(1609.0709228515625, tensor(0.5277))
INFO:7627:test:(6659.7236328125, tensor(1.7136))
INFO:7628:train:(1586.0308837890625, tensor(0.5194))
INFO:7628:test:(6496.06640625, tensor(1.6878))
INFO:7629:train:(1565.25244140625, tensor(0.5121))
INFO:7629:test:(6541.88818359375, tensor(1.7031))
INFO:7630:train:(1581.8238525390625, tensor(0.5173))
INFO:7630:test:(6580.89794921875, tensor(1.7035))
INFO:7631:train:(1562.3323974609375, tensor(0.5118))
INFO:7631:test:(6523.90771484375, tensor(1.6879))
INFO:7632:train:(1556.1207275390625, tensor(0.5098))
INFO:7632:test:(6598.91455078125, tensor(1.7084))
INFO:7633:train:(1551.233642578125, tensor(0.5072))
INFO:7633:test:(6541.060546875, tensor(1.6866))
INFO:7634:train:(1553.21875, tensor(0.5073))
INFO:7634:test:(6539.5771484375, tensor(1.6889))
INFO:7635:train:(1536.379150390625, tensor(0.5039))
INFO:7635:test:(6498.10302734375, tensor(1.6733))
INFO:7636:train:(1538.2728271484375, tensor(0.5059))
INFO:7636:test:(6631.14501953125, tensor(1.7054))
INFO:7637:train:(1544.035888671875, tensor(0.5074))
INFO:7637:test:(6604.10205078125, tensor(1.7003))
INFO:7638:train:(1525.305419921875, tensor(0.5022))
INFO:7638:test:(6793.83544921875, tensor(1.7488))
INFO:7639:train:(1527.9228515625, tensor(0.5027))
INFO:7639:test:(6617.14453125, tensor(1.7027))
INFO:7640:train:(1524.6591796875, tensor(0.5031))
INFO:7640:test:(6671.4091796875, tensor(1.7253))
INFO:7641:train:(1534.3416748046875, tensor(0.5049))
INFO:7641:test:(6545.84130859375, tensor(1.6876))
INFO:7642:train:(1512.2451171875, tensor(0.5007))
INFO:7642:test:(6526.2255859375, tensor(1.6785))
INFO:7643:train:(1520.5308837890625, tensor(0.5006))
INFO:7643:test:(6679.0078125, tensor(1.7221))
INFO:7644:train:(1504.0322265625, tensor(0.4966))
INFO:7644:test:(6488.421875, tensor(1.6765))
INFO:7645:train:(1505.2716064453125, tensor(0.4963))
INFO:7645:test:(6512.07666015625, tensor(1.6787))
INFO:7646:train:(1502.672607421875, tensor(0.4970))
INFO:7646:test:(6612.69091796875, tensor(1.7057))
INFO:7647:train:(1490.2052001953125, tensor(0.4934))
INFO:7647:test:(6658.93310546875, tensor(1.7261))
INFO:7648:train:(1498.0311279296875, tensor(0.4932))
INFO:7648:test:(6575.39697265625, tensor(1.6939))
INFO:7649:train:(1489.122314453125, tensor(0.4926))
INFO:7649:test:(6578.52001953125, tensor(1.7010))
INFO:7650:train:(1492.8853759765625, tensor(0.4959))
INFO:7650:test:(6509.28857421875, tensor(1.6814))
INFO:7651:train:(1480.6268310546875, tensor(0.4903))
INFO:7651:test:(6480.49853515625, tensor(1.6745))
INFO:7652:train:(1490.1563720703125, tensor(0.4913))
INFO:7652:test:(6597.04443359375, tensor(1.6994))
INFO:7653:train:(1504.666259765625, tensor(0.4953))
INFO:7653:test:(6554.755859375, tensor(1.6983))
INFO:7654:train:(1503.4774169921875, tensor(0.4970))
INFO:7654:test:(6480.087890625, tensor(1.6571))
INFO:7655:train:(1541.545166015625, tensor(0.5022))
INFO:7655:test:(6871.03173828125, tensor(1.7630))
INFO:7656:train:(1572.7969970703125, tensor(0.5083))
INFO:7656:test:(7049.2998046875, tensor(1.7921))
INFO:7657:train:(1546.9442138671875, tensor(0.5017))
INFO:7657:test:(6681.5419921875, tensor(1.7305))
INFO:7658:train:(1569.0894775390625, tensor(0.5117))
INFO:7658:test:(6495.4228515625, tensor(1.7016))
INFO:7659:train:(1583.3055419921875, tensor(0.5165))
INFO:7659:test:(6684.20361328125, tensor(1.7654))
INFO:7660:train:(1598.4425048828125, tensor(0.5204))
INFO:7660:test:(6517.8779296875, tensor(1.7196))
INFO:7661:train:(1601.7008056640625, tensor(0.5223))
INFO:7661:test:(6419.11083984375, tensor(1.6915))
INFO:7662:train:(1589.1500244140625, tensor(0.5174))
INFO:7662:test:(6423.232421875, tensor(1.6896))
INFO:7663:train:(1555.058837890625, tensor(0.5080))
INFO:7663:test:(6511.484375, tensor(1.6969))
INFO:7664:train:(1548.3851318359375, tensor(0.5048))
INFO:7664:test:(6604.298828125, tensor(1.7364))
INFO:7665:train:(1540.832763671875, tensor(0.5006))
INFO:7665:test:(6736.17138671875, tensor(1.7706))
INFO:7666:train:(1519.68115234375, tensor(0.4962))
INFO:7666:test:(6779.95751953125, tensor(1.7783))
INFO:7667:train:(1527.8671875, tensor(0.4970))
INFO:7667:test:(6599.103515625, tensor(1.7310))
INFO:7668:train:(1501.408447265625, tensor(0.4922))
INFO:7668:test:(6655.0400390625, tensor(1.7324))
INFO:7669:train:(1494.4666748046875, tensor(0.4910))
INFO:7669:test:(6615.70263671875, tensor(1.7181))
INFO:7670:train:(1500.3564453125, tensor(0.4914))
INFO:7670:test:(6558.8076171875, tensor(1.7082))
INFO:7671:train:(1492.34716796875, tensor(0.4901))
INFO:7671:test:(6415.48828125, tensor(1.6661))
INFO:7672:train:(1489.875732421875, tensor(0.4899))
INFO:7672:test:(6460.55078125, tensor(1.6803))
INFO:7673:train:(1476.343505859375, tensor(0.4893))
INFO:7673:test:(6564.6650390625, tensor(1.7025))
INFO:7674:train:(1479.4488525390625, tensor(0.4880))
INFO:7674:test:(6536.79345703125, tensor(1.6855))
INFO:7675:train:(1473.9827880859375, tensor(0.4856))
INFO:7675:test:(6569.95458984375, tensor(1.6855))
INFO:7676:train:(1475.0855712890625, tensor(0.4844))
INFO:7676:test:(6527.5810546875, tensor(1.6720))
INFO:7677:train:(1466.10400390625, tensor(0.4831))
INFO:7677:test:(6516.982421875, tensor(1.6869))
INFO:7678:train:(1470.0482177734375, tensor(0.4868))
INFO:7678:test:(6473.2548828125, tensor(1.6754))
INFO:7679:train:(1463.98779296875, tensor(0.4834))
INFO:7679:test:(6500.63818359375, tensor(1.6869))
INFO:7680:train:(1449.293701171875, tensor(0.4818))
INFO:7680:test:(6500.5751953125, tensor(1.6832))
INFO:7681:train:(1448.0479736328125, tensor(0.4805))
INFO:7681:test:(6479.4521484375, tensor(1.6778))
INFO:7682:train:(1448.05859375, tensor(0.4820))
INFO:7682:test:(6549.27490234375, tensor(1.6946))
INFO:7683:train:(1447.8779296875, tensor(0.4795))
INFO:7683:test:(6567.4990234375, tensor(1.6979))
INFO:7684:train:(1437.62841796875, tensor(0.4774))
INFO:7684:test:(6556.3349609375, tensor(1.6947))
INFO:7685:train:(1431.9559326171875, tensor(0.4769))
INFO:7685:test:(6580.02880859375, tensor(1.7041))
INFO:7686:train:(1434.360107421875, tensor(0.4763))
INFO:7686:test:(6699.75927734375, tensor(1.7387))
INFO:7687:train:(1430.3619384765625, tensor(0.4756))
INFO:7687:test:(6759.40478515625, tensor(1.7441))
INFO:7688:train:(1422.80712890625, tensor(0.4736))
INFO:7688:test:(6722.1982421875, tensor(1.7267))
INFO:7689:train:(1422.382568359375, tensor(0.4738))
INFO:7689:test:(6691.451171875, tensor(1.7161))
INFO:7690:train:(1419.157958984375, tensor(0.4729))
INFO:7690:test:(6636.8759765625, tensor(1.7005))
INFO:7691:train:(1409.0067138671875, tensor(0.4703))
INFO:7691:test:(6553.87646484375, tensor(1.6766))
INFO:7692:train:(1407.83203125, tensor(0.4707))
INFO:7692:test:(6591.64892578125, tensor(1.7020))
INFO:7693:train:(1404.64306640625, tensor(0.4704))
INFO:7693:test:(6508.759765625, tensor(1.6817))
INFO:7694:train:(1398.553955078125, tensor(0.4700))
INFO:7694:test:(6543.79931640625, tensor(1.6945))
INFO:7695:train:(1399.531005859375, tensor(0.4688))
INFO:7695:test:(6654.7490234375, tensor(1.7091))
INFO:7696:train:(1392.3466796875, tensor(0.4672))
INFO:7696:test:(6653.20654296875, tensor(1.7054))
INFO:7697:train:(1390.3507080078125, tensor(0.4666))
INFO:7697:test:(6656.1591796875, tensor(1.7095))
INFO:7698:train:(1385.0224609375, tensor(0.4652))
INFO:7698:test:(6659.78369140625, tensor(1.7096))
INFO:7699:train:(1383.7808837890625, tensor(0.4652))
INFO:7699:test:(6729.81591796875, tensor(1.7208))
INFO:7700:train:(1382.5677490234375, tensor(0.4637))
INFO:7700:test:(6671.771484375, tensor(1.7174))
INFO:7701:train:(1380.382568359375, tensor(0.4626))
INFO:7701:test:(6678.21630859375, tensor(1.7156))
INFO:7702:train:(1377.9151611328125, tensor(0.4618))
INFO:7702:test:(6657.8525390625, tensor(1.7104))
INFO:7703:train:(1389.7197265625, tensor(0.4654))
INFO:7703:test:(6817.7275390625, tensor(1.7541))
INFO:7704:train:(1457.613037109375, tensor(0.4818))
INFO:7704:test:(6733.087890625, tensor(1.7422))
INFO:7705:train:(1436.302978515625, tensor(0.4765))
INFO:7705:test:(6799.8720703125, tensor(1.7409))
INFO:7706:train:(1465.39892578125, tensor(0.4830))
INFO:7706:test:(6955.8759765625, tensor(1.8042))
INFO:7707:train:(1512.2803955078125, tensor(0.4973))
INFO:7707:test:(6536.060546875, tensor(1.6831))
